Time (ns),Distance (Å)
17.7225,9.208794430361818
17.725,8.947277902932997
17.7275,8.775889904450702
17.73,8.749422216387073
17.7325,8.993916479717223
17.735,9.017779464408193
17.7375,9.359026211023872
17.74,9.07995849816405
17.7425,9.0249768006431
17.745,9.11677421997549
17.7475,8.984153913043718
17.75,8.758042767574064
17.7525,8.955666441398316
17.755,8.972733857990109
17.7575,8.874609242531651
17.76,9.086121708506225
17.7625,8.788953376343873
17.765,8.805380701956263
17.7675,8.42674636049207
17.77,8.627369734692905
17.7725,8.763679609374845
17.775,8.563003629801864
17.7775,8.779854669297306
17.78,8.778850205959056
17.7825,8.976222501938677
17.785,9.097592585105222
17.7875,8.854292423764857
17.79,8.97958310924224
17.7925,8.643036317193001
17.795,8.811082794222905
17.7975,8.794930791568884
17.8,8.938956698623942
17.8025,8.903612697836198
17.805,9.057512361722377
17.8075,8.586390112318318
17.81,8.88259251185752
17.8125,9.051419014741558
17.815,9.031242407186546
17.8175,8.834281215658018
17.82,8.743988394960947
17.8225,8.696425672120302
17.825,8.776206102498397
17.8275,8.909958374762482
17.83,9.063961348656015
17.8325,8.972862225009166
17.835,9.110898893593431
17.8375,9.048924328563082
17.84,9.066494085611138
17.8425,8.495824609972757
17.845,9.23351715671007
17.8475,8.810050644360379
17.85,9.278976958999639
17.8525,8.713521123413113
17.855,8.930495723788924
17.8575,8.768923224582485
17.86,8.608868187161985
17.8625,9.089128627816638
17.865,8.802514754769033
17.8675,8.856863756519672
17.87,8.874532024864697
17.8725,8.920276776239536
17.875,8.82410764291009
17.8775,8.426326236209318
17.88,9.164991891953969
17.8825,9.250740073231192
17.885,8.790912233109667
17.8875,8.912254053046274
17.89,8.953037251447995
17.8925,8.726548013024498
17.895,8.792616708084354
17.8975,8.50400063048071
17.9,8.595917117102422
17.9025,8.354043771833156
17.905,8.903062409350131
17.9075,8.598625010739873
17.91,8.662527736246927
17.9125,9.004810750824625
17.915,8.733411028002973
17.9175,8.941253994754597
17.92,8.884609028819956
17.9225,8.34424565642465
17.925,8.596749268599092
17.9275,9.109545647895112
17.93,9.217234811556986
17.9325,8.44874593938874
17.935,9.068669255517417
17.9375,8.980697649029898
17.94,8.926928890119486
17.9425,8.58201763513561
17.945,8.980674377788015
17.9475,9.051444279714708
17.95,9.095524198788178
17.9525,8.98339956154694
17.955,8.973769966443534
17.9575,8.969873149793344
17.96,9.036142395487882
17.9625,9.060834967708102
17.965,8.987860253861436
17.9675,8.939845252593681
17.97,8.92856978185977
17.9725,8.975278298354961
17.975,8.632612340028517
17.9775,8.59549521005433
17.98,8.857280954727372
17.9825,8.778309573036584
17.985,8.909070153203166
17.9875,8.667382819198757
17.99,8.909090874936203
17.9925,8.995186475934652
17.995,8.829342473321441
17.9975,8.715979483967306
18.0,8.963688701611229
18.0025,8.598279033826168
18.005,8.73472403505785
18.0075,8.90710902973159
18.01,8.93849125394945
18.0125,9.214146618203609
18.015,9.01614708358774
18.0175,9.021476129587501
18.02,8.724939765047022
18.0225,9.081992470829523
18.025,9.04770336378108
18.0275,9.083580894978768
18.03,9.197885045212644
18.0325,8.972033943043257
18.035,8.947327755956044
18.0375,8.992743587714807
18.04,9.00424797484802
18.0425,9.382882961499856
18.045,8.903160325311495
18.0475,9.002827004114868
18.05,8.97932510724023
18.0525,9.00968735958523
18.055,8.781329451351374
18.0575,9.066145288518614
18.06,8.856235290793762
18.0625,8.916127450332592
18.065,8.921242812461468
18.0675,8.70471818627969
18.07,9.068415772014843
18.0725,8.905314408704292
18.075,8.691379712326167
18.0775,9.20644642326941
18.08,8.520153773115325
18.0825,8.807274229093068
18.085,8.803752609232607
18.0875,8.885461884387404
18.09,9.202654536519109
18.0925,9.020294732437483
18.095,9.135194550394907
18.0975,8.864006926288734
18.1,8.976132469277513
18.1025,9.10225115682321
18.105,9.028296775203481
18.1075,8.742617914827258
18.11,9.114638769167819
18.1125,8.907486446461084
18.115,8.829972078335922
18.1175,9.023683408972834
18.12,8.69396418457567
18.1225,8.783177604270822
18.125,9.03626762374756
18.1275,8.93240191747966
18.13,8.939652692193548
18.1325,8.89440803805275
18.135,8.756313907811366
18.1375,8.791102586581783
18.14,9.133284247250002
18.1425,8.96942808115151
18.145,8.789880841977187
18.1475,8.988802698170701
18.15,8.81283542159999
18.1525,8.64965234055606
18.155,8.965211757579725
18.1575,8.990859011729114
18.16,9.048297024311136
18.1625,8.925115152819874
18.165,8.799302743877801
18.1675,8.849737900431586
18.17,8.702628740232932
18.1725,9.043063694346008
18.175,9.10203046390555
18.1775,9.044409741163566
18.18,8.850241774304246
18.1825,8.920408904128518
18.185,8.848111987469439
18.1875,8.947447980277575
18.19,8.860290665708598
18.1925,9.200741002200694
18.195,8.811162389581613
18.1975,9.100999361747757
18.2,8.840483741238526
18.2025,8.924354529565536
18.205,9.355712091446653
18.2075,9.004550060768704
18.21,8.848984261450541
18.2125,8.908534268521587
18.215,9.310473613740797
18.2175,8.978894412992624
18.22,8.897937464087267
18.2225,8.949785250219035
18.225,9.012581540777536
18.2275,8.966032579848882
18.23,9.09704249209633
18.2325,9.008494606565373
18.235,8.837116917937253
18.2375,8.841097057517857
18.24,9.109085682535646
18.2425,8.792383754987721
18.245,8.641680987024452
18.2475,8.796808344664477
18.25,8.910909576798593
18.2525,8.592042307399849
18.255,8.79937604007073
18.2575,8.873388887096809
18.26,8.871111744051484
18.2625,8.797809953115081
18.265,9.015370414681161
18.2675,8.510117130711272
18.27,8.895720080514744
18.2725,8.72920233598826
18.275,8.71877744515654
18.2775,8.576183250055234
18.28,8.382713956675785
18.2825,8.846746796182554
18.285,8.807258852524065
18.2875,8.821937347236682
18.29,8.839039057805572
18.2925,8.85589477864333
18.295,8.867052500988716
18.2975,8.927515554211569
18.3,8.762937593760077
18.3025,8.940721960022433
18.305,8.986463653147808
18.3075,8.835575825782122
18.31,9.199860565321616
18.3125,9.017553684184282
18.315,9.019983504807032
18.3175,8.794879743711785
18.32,8.809741024121951
18.3225,8.926974951966663
18.325,8.837050574216278
18.3275,9.069977509519147
18.33,8.978804668425436
18.3325,8.950219281696926
18.335,8.76646656024746
18.3375,8.831252530163987
18.34,8.975069086206286
18.3425,8.97880221846569
18.345,9.072910258247077
18.3475,8.866526238026546
18.35,8.893086450758753
18.3525,8.984021615476257
18.355,9.184185202194499
18.3575,8.937486664919604
18.36,8.82230105494347
18.3625,8.837857285569319
18.365,8.785021553788916
18.3675,9.032390027325814
18.37,8.862604109718193
18.3725,9.125425946098419
18.375,9.071658994018907
18.3775,8.700037948561508
18.38,8.731609755735278
18.3825,8.968838086685055
18.385,8.76149184093474
18.3875,8.810504563723839
18.39,8.929220672424588
18.3925,8.797807036040645
18.395,9.241612523235537
18.3975,8.804865969510134
18.4,9.064458948725715
18.4025,8.929506543243937
18.405,8.801683886479143
18.4075,8.459444458680071
18.41,8.5022424082587
18.4125,8.793181184598248
18.415,8.559844927836915
18.4175,8.413170655522286
18.42,7.876872360827946
18.4225,8.343152118334208
18.425,8.21887213707661
18.4275,8.203046545538516
18.43,8.672910904298359
18.4325,8.705250165650021
18.435,8.276648588770618
18.4375,8.723657524361005
18.44,8.710324101672636
18.4425,8.457118960476027
18.445,8.641033935645378
18.4475,8.656904412023072
18.45,8.87096337520215
18.4525,8.833317345570139
18.455,8.847842553751383
18.4575,9.03667038430469
18.46,8.80019181943478
18.4625,8.94400274567427
18.465,8.712323679017079
18.4675,8.893670230939877
18.47,8.631395173202042
18.4725,8.584882494669051
18.475,8.198586115906437
18.4775,8.092377719676225
18.48,8.354125109407688
18.4825,8.22483041336106
18.485,8.561552250658396
18.4875,8.549464174528858
18.49,8.663603125262428
18.4925,8.599014355704185
18.495,8.155763589377727
18.4975,8.473495714537238
18.5,8.833944610363726
18.5025,8.732676383819179
18.505,8.805914153933564
18.5075,9.033996533383187
18.51,9.012065284108342
18.5125,9.005412195236975
18.515,8.92961737543554
18.5175,8.918681207838134
18.52,8.004019568986205
18.5225,8.081448355066414
18.525,9.042710806022026
18.5275,8.87390119346939
18.53,8.96020774060381
18.5325,8.866059273910551
18.535,8.913731850805123
18.5375,8.809965825482765
18.54,8.92303623452752
18.5425,8.892123704698003
18.545,9.117741947786953
18.5475,9.142458916984731
18.55,8.577368209781135
18.5525,8.916614295062221
18.555,9.101326838320487
18.5575,8.991712177160128
18.56,8.558376133547501
18.5625,9.05062565329767
18.565,8.871175838352666
18.5675,8.955137261109709
18.57,8.266088493691678
18.5725,8.482131345299136
18.575,8.807957445077143
18.5775,9.151005972646209
18.58,8.709271153396472
18.5825,9.001672112944139
18.585,8.614346478531488
18.5875,8.914177006328789
18.59,8.691524227499505
18.5925,8.997162350000508
18.595,8.78698995157129
18.5975,8.89722242257846
18.6,9.017918732581405
18.6025,8.863936735152414
18.605,9.300517586152235
18.6075,9.006716179738584
18.61,8.89346257008727
18.6125,8.915316541216253
18.615,8.911913263462285
18.6175,8.857730681301296
18.62,8.991735411265738
18.6225,8.77601485828285
18.625,9.127277148230066
18.6275,8.46814198910453
18.63,9.170586597770239
18.6325,9.099915597116038
18.635,9.120231443146835
18.6375,9.19238948896956
18.64,8.885107969740595
18.6425,9.046822735464755
18.645,8.905718440703408
18.6475,8.871804868680115
18.65,8.673967222394108
18.6525,9.150618960233862
18.655,8.901939806536653
18.6575,8.747120033339472
18.66,8.925879401854681
18.6625,8.633223122671913
18.665,8.713037262605791
18.6675,9.28091494565649
18.67,9.144613958388867
18.6725,8.853306567333107
18.675,9.175891397574533
18.6775,9.029182580382964
18.68,9.062752492657204
18.6825,9.067452234467021
18.685,9.063603697797024
18.6875,9.019497249456817
18.69,8.99485532334764
18.6925,8.717968792189508
18.695,8.637839721724148
18.6975,8.32347419020846
18.7,8.86409259078161
18.7025,8.733074133525474
18.705,9.134010625801746
18.7075,9.02523939587756
18.71,8.932552895616341
18.7125,8.794576791086804
18.715,9.246968298211465
18.7175,9.044487107731484
18.72,8.667557651032425
18.7225,9.141195242620277
18.725,8.838381117496295
18.7275,9.013167103195542
18.73,8.81526540584407
18.7325,8.85282576962787
18.735,8.791599382615507
18.7375,9.03286139423866
18.74,9.044439811972959
18.7425,8.945460964236371
18.745,8.80210777975871
18.7475,8.858557547303874
18.75,9.144592005012877
18.7525,8.971175440930661
18.755,8.99004139567569
18.7575,8.95619413874419
18.76,9.112264945101025
18.7625,8.834750665118086
18.765,8.949472945568706
18.7675,8.893721996415064
18.77,8.842664904179795
18.7725,8.99918316826184
18.775,8.872887013862904
18.7775,8.902058820255132
18.78,8.849350276016276
18.7825,9.065327989652237
18.785,8.966139168693568
18.7875,8.739370166975222
18.79,8.97458173674806
18.7925,8.736597918738667
18.795,8.899430672646742
18.7975,8.928437068561117
18.8,9.250913079027363
18.8025,8.941276666062373
18.805,9.085782981469945
18.8075,8.951171114004445
18.81,9.08336002206868
18.8125,8.953531939737129
18.815,8.903813524975899
18.8175,8.926153647042929
18.82,9.016724596614974
18.8225,9.165698655065047
18.825,8.973237253105207
18.8275,9.09671747836683
18.83,8.860120370680226
18.8325,8.76710982003146
18.835,8.795280522704234
18.8375,8.689222632472438
18.84,8.61200505428471
18.8425,9.043126310765055
18.845,9.120743211453545
18.8475,8.626838370519428
18.85,9.106267675524446
18.8525,8.874801070331406
18.855,8.656019573619623
18.8575,8.810993360476578
18.86,9.213312278579425
18.8625,9.00298987045492
18.865,8.944686903317935
18.8675,8.932274307409122
18.87,8.882795076453645
18.8725,9.005900960291159
18.875,8.763960259076068
18.8775,8.914327419859438
18.88,8.833462022550588
18.8825,9.043438364760407
18.885,8.854576476415295
18.8875,8.987686239445583
18.89,8.960746620103398
18.8925,8.797931867919722
18.895,8.748672366960161
18.8975,8.917839271534076
18.9,8.955724086779304
18.9025,8.810388957733077
18.905,9.114653522378505
18.9075,8.836406470931149
18.91,9.07314690199588
18.9125,8.845756502456661
18.915,8.884833424767995
18.9175,8.559400500549618
18.92,8.795829884561558
18.9225,8.722411530858652
18.925,8.889460761482187
18.9275,8.61570786029566
18.93,8.92832591957398
18.9325,8.817156742788326
18.935,8.950331494563539
18.9375,8.83540620572935
18.94,9.035049151832606
18.9425,8.88924151288949
18.945,8.93240107219214
18.9475,8.656730250812739
18.95,8.846413349490618
18.9525,9.083893042443993
18.955,8.855027472611148
18.9575,9.04513385675415
18.96,8.819077008014514
18.9625,8.745978199209452
18.965,8.886917908844762
18.9675,8.945718251103473
18.97,9.013202268275805
18.9725,9.178574677420057
18.975,8.935475509751788
18.9775,9.017513438103283
18.98,9.082874780925435
18.9825,9.068202614285598
18.985,8.960677795057045
18.9875,8.922389032731278
18.99,9.132958484569624
18.9925,8.954379306097922
18.995,8.99690267798126
18.9975,9.190806784241245
19.0,8.686345419495868
19.0025,8.780326539636308
19.005,9.041223802861538
19.0075,8.998559013346748
19.01,8.957394290354463
19.0125,8.744832399086995
19.015,8.956879604304598
19.0175,9.021229292532343
19.02,8.794169737999301
19.0225,8.930073759677947
19.025,8.951234792634391
19.0275,8.900660485543316
19.03,9.08215972658156
19.0325,9.090906626590387
19.035,8.989428395921859
19.0375,8.991087001866234
19.04,8.944642146403416
19.0425,8.711480846335464
19.045,9.051879517073184
19.0475,8.849851513567986
19.05,9.213893815067662
19.0525,8.91786370993082
19.055,8.87113981438825
19.0575,8.579189649160632
19.06,8.950929099271546
19.0625,9.171728634536642
19.065,8.725473563331
19.0675,8.966787316038221
19.07,8.883767404714622
19.0725,8.908561039295693
19.075,9.073727764304495
19.0775,8.825697808411896
19.08,8.951141111133044
19.0825,8.814000722516719
19.085,8.903395715945567
19.0875,8.894077627925466
19.09,8.943573303142017
19.0925,9.011558159321947
19.095,8.87432561526396
19.0975,9.032170896840379
19.1,9.209025006590865
19.1025,9.025601792450074
19.105,8.962694689647082
19.1075,9.26913922084047
19.11,9.148158907665564
19.1125,8.930599237094745
19.115,8.649071176354854
19.1175,8.86992379803196
19.12,8.801503433377906
19.1225,8.6359118884351
19.125,8.724413311509574
19.1275,8.452160611094213
19.13,8.784519544516696
19.1325,8.830197864010831
19.135,8.787581181217922
19.1375,9.007689759507382
19.14,9.006249507500925
19.1425,8.838404454391043
19.145,9.220331276702398
19.1475,8.794095027820077
19.15,8.923527132465615
19.1525,8.948863253226055
19.155,8.90887295446328
19.1575,9.050490819399744
19.16,8.96271696381518
19.1625,9.03990488652169
19.165,9.096267920581909
19.1675,8.735966547028555
19.17,9.054308152255434
19.1725,8.76714728247784
19.175,8.745895926502202
19.1775,9.031219359997708
19.18,8.920128865312721
19.1825,8.829308328909459
19.185,8.958334176905336
19.1875,8.762836672039418
19.19,8.92363644669793
19.1925,9.021112616340357
19.195,9.09493855859883
19.1975,9.023014014338438
19.2,9.148285052499748
19.2025,9.127832310563827
19.205,8.978007162638486
19.2075,8.8522795702401
19.21,9.034536628558092
19.2125,8.913595729722216
19.215,9.134318663542178
19.2175,8.84317343498461
19.22,8.901224552521741
19.2225,8.882256805992165
19.225,8.900392565704475
19.2275,8.980663869264424
19.23,8.948522050874606
19.2325,8.96272378956427
19.235,9.018285785403359
19.2375,9.011133691744309
19.24,8.98523452753905
19.2425,8.968615367260968
19.245,8.80005820929573
